customer_id,customer_name,age,employment_status,length_of_employment_years,annual_income,housing_status,city,state,join_date
CUST000278,Neha Shah,32,Employed,1.86,32158.2,Mortgage,Fresno,CA,2019-03-15
CUST000279,Barbara Nair,40,Self-Employed,1.25,77774.48,Mortgage,Houston,TX,2016-03-21
CUST000280,Michael Jones,35,Self-Employed,5.81,37904.88,Mortgage,Oklahoma City,OK,2017-03-14
CUST000281,Kiran Davis,41,Employed,12.1,54993.75,Mortgage,Houston,TX,2018-02-01
CUST000282,Priya Singh,47,Employed,6.61,101386.54,Own,Houston,TX,2015-12-01
CUST000283,Neha Anderson,59,Employed,9.28,96226.07,Mortgage,Raleigh,NC,2020-10-09
CUST000284,Richard Smith,25,Unemployed,0.0,59087.93,Own,Atlanta,GA,2021-10-29
CUST000285,Anjali Lopez,65,Employed,0.07,20725.53,Mortgage,Minneapolis,MN,2015-05-05
CUST000286,William Rodriguez,22,Self-Employed,0.66,360658.33,Mortgage,Tucson,AZ,2016-07-31
CUST000287,Robert Sharma,38,Self-Employed,2.75,170674.82,Own,Austin,TX,2015-05-24
CUST000288,Deepa Singh,47,Employed,0.59,92374.38,Mortgage,Houston,Texas,2018-01-31
CUST000289,Charles Singh,43,Employed,6.64,38104.12,Rent,Minneapolis,MN,2015-05-04
CUST000290,Kiran Miller,32,Employed,0.36,55929.36,Own,Philadelphia,PA,2016-12-06
CUST000291,Susan Singh,37,Unemployed,0.0,43215.21,Mortgage,Jacksonville,FL,2019-01-23
CUST000292,Neha Hernandez,34,Self-Employed,2.49,127811.73,Rent,Phoenix,AZ,2017-01-25
CUST000293,Anil Rodriguez,32,Self-Employed,3.92,70087.64,Own,Omaha,NE,2019-03-22
CUST000294,David Williams,50,self-employed,4.96,37402.83,Mortgage,Phoenix,AZ,2021-02-23
CUST000295,Amit Jones,44,Employed,14.68,45141.03,Own,Indianapolis,IN,2018-08-20
CUST000296,Deepa Martinez,31,Employed,1.58,117326.14,Own,Louisville,KY,2020-07-30
CUST000297,Thomas Singh,50,Unemployed,0.0,156382.27,Rent,San Diego,CA,2021-09-19
CUST000298,Rahul Anderson,43,Unemployed,0.0,149791.4,Mortgage,Cleveland,Ohio,07/11/2015
CUST000299,James Rao,49,SELF-EMPLOYED,0.01,94298.38,Mortgage,Indianapolis,IN,2018-03-21
CUST000300,Pooja Gonzalez,47,Self-Employed,0.13,51453.05,Rent,Raleigh,NC,02/05/2018
CUST000301,Susan Smith,30,Employed,2.98,15000.0,Own,Omaha,NE,2020-08-05
CUST000302,Rahul Rao,33,Employed,4.05,71560.32,MORTGAGE,Chicago,IL,2020-07-02
CUST000303,Sarah Hernandez,48,Self-Employed,0.03,59808.48,Rent,Arlington,TX,2016-07-14
CUST000304,John Mehta,47,Retired,0.0,65120.15,Mortgage,Philadelphia,Pennsylvania,2017-01-01
CUST000305,Anjali Miller,39,Employed,0.21,,Own,Portland,OR,05/10/2019
CUST000306,Amit Mehta,41,Employed,5.3,27017.57,Mortgage,Raleigh,NC,09/11/2021
CUST000307,Kiran Rao,55,Employed,4.99,83654.05,Own,Cleveland,OH,2015-08-05
CUST000308,Barbara Gupta,32,Employed,7.67,87494.38,Mortgage,Tucson,AZ,2018-08-17
CUST000309,Charles Hernandez,46,Employed,3.95,90165.6,Rent,Oklahoma City,OK,04/03/2017
CUST000310,Sunita Shah,37,Retired,0.0,105656.25,Own,San Francisco,CA,2017-06-20
CUST000311,Priya Brown,37,UNEMPLOYED,0.0,86028.25,Own,Columbus,OH,2016-11-25
CUST000312,Michael Kumar,53,Unemployed,0.0,46816.1,Mortgage,Oklahoma City,OK,2021-07-08
CUST000313,John Johnson,49,Self-Employed,6.68,,rent,Indianapolis,IN,2021-10-10
CUST000314,William Garcia,49,Employed,4.73,63238.9,Mortgage,San Francisco,CA,2016-12-25
CUST000315,Robert Miller,55,Retired,0.0,63870.93,Own,Louisville,KY,2017-01-17
CUST000316,Michael Sharma,40,Employed,22.65,108981.19,Mortgage,Dallas,TX,2020-03-21
CUST000317,Richard Brown,48,Retired,0.0,88097.66,MORTGAGE,Nashville,TN,2021-04-12
CUST000318,Robert Patel,36,Self-Employed,21.21,208231.57,Mortgage,Milwaukee,Wisconsin,2018-07-17
CUST000319,Anjali Mehta,43,Employed,5.21,225005.78,Rent,Oklahoma City,OK,2016-03-01
CUST000320,Kiran Kumar,38,Employed,0.48,,Mortgage,Phoenix,AZ,21/07/2020
CUST000321,Thomas Johnson,41,Employed,0.47,15000.0,Mortgage,New York,NY,2018-10-29
CUST000322,Rahul Davis,47,Employed,8.23,125756.09,Own,Milwaukee,WI,02/11/2019
CUST000323,John Smith,30,Employed,1.35,43294.21,Rent,Arlington,TX,06/02/2015
CUST000324,Jessica Shah,65,Unemployed,0.0,37016.15,Mortgage,Cleveland,OH,30/12/2016
CUST000325,Kiran Williams,27,Self-Employed,3.2,47142.62,Rent,San Antonio,TX,03/02/2017
CUST000326,Anil Shah,25,Employed,1.89,45798.85,Rent,Phoenix,AZ,2015-10-26
CUST000327,Patricia Lopez,53,Employed,4.44,86453.49,Own,Fresno,CA,22/08/2018
CUST000328,Sunita Lopez,49,Self-Employed,4.58,23490.2,Rent,Columbus,OH,2016-06-28
CUST000329,Patricia Gupta,47,Employed,5.72,31362.48,Mortgage,Minneapolis,Minnesota,2015-01-25
CUST000330,Karen Kumar,47,Employed,4.3,73562.83,Mortgage,San Francisco,CA,2017-01-19
CUST000331,Robert Reddy,39,Self-Employed,2.4,87008.96,Rent,Dallas,TX,2017-12-10
CUST000332,John Martinez,29,employed,0.12,87985.3,Rent,Washington,DC,2016-02-26
CUST000333,John Miller,40,employed,11.77,37338.42,Rent,Phoenix,Arizona,2020-01-20
CUST000334,Amit Brown,31,Employed,1.98,33290.94,MORTGAGE,Indianapolis,IN,2021-06-08
CUST000335,Michael Reddy,51,Employed,3.54,44179.63,Rent,Boston,MA,2019-09-28
CUST000336,Joseph Singh,38,EMPLOYED,4.07,69142.42,Rent,Denver,CO,2021-03-11
CUST000337,Anjali Miller,30,employed,1.89,145988.98,Mortgage,Austin,TX,2017-12-13
CUST000338,Richard Kumar,36,Employed,1.84,17527.7,Rent,Baltimore,MD,2017-12-29
CUST000339,Sarah Patel,44,unemployed,0.0,52447.23,Rent,Fresno,California,2021-05-17
CUST000340,Susan Singh,33,Self-Employed,1.39,26913.76,Mortgage,Nashville,TN,2020-03-27
CUST000341,Sunita Reddy,30,Self-Employed,0.15,22217.92,Rent,Arlington,TX,2018-07-13
CUST000342,Michael Rao,42,Employed,15.84,106956.13,Rent,Tucson,Arizona,2017-01-28
CUST000343,Neha Mehta,42,Employed,4.52,83014.85,Rent,New York,NY,2020-11-30
CUST000344,Anil Nair,33,Employed,0.57,78406.34,OWN,Sacramento,CA,2017-07-20
CUST000345,Ramesh Brown,34,Unemployed,0.0,104048.82,Mortgage,Nashville,TN,2020-10-27
CUST000346,David Garcia,42,Employed,1.32,,Rent,San Antonio,TX,2018-12-26
CUST000347,Vikram Kumar,22,Employed,1.86,46185.33,Own,Dallas,TX,27/03/2021
CUST000348,Arjun Mehta,23,Employed,8.08,222223.38,Rent,San Francisco,CA,2018-06-22
CUST000349,David Singh,31,Retired,0.0,51640.29,Mortgage,San Diego,CA,2020-01-23
CUST000350,Deepa Lopez,37,Retired,0.0,93067.4,Own,San Antonio,TX,2016-07-04
CUST000351,Priya Singh,43,Employed,13.48,60103.83,Own,Sacramento,CA,24/11/2016
CUST000352,Priya Lopez,57,Self-Employed,11.77,19752.69,Rent,San Jose,CA,2016-02-27
CUST000353,Sunita Rao,50,Employed,4.01,17557.26,mortgage,Seattle,Washington,2021-03-11
CUST000354,Ramesh Reddy,38,Employed,11.92,42302.84,Mortgage,Denver,CO,2015-04-27
CUST000355,Priya Gupta,39,Employed,3.94,112832.62,Mortgage,Omaha,NE,2021-07-21
CUST000356,Sarah Patel,27,Employed,0.55,96083.7,Mortgage,Columbus,OH,2016-02-03
CUST000357,Jessica Gonzalez,39,Employed,8.84,103615.92,Own,El Paso,TX,2019-03-02
CUST000358,Thomas Lopez,36,Retired,0.0,33116.02,Rent,Columbus,OH,31/03/2018
CUST000359,Deepa Anderson,43,Unemployed,0.0,157869.42,Rent,San Francisco,CA,2016-03-29
CUST000360,Vikram Smith,30,employed,2.39,33559.12,Own,Minneapolis,MN,2019-11-04
CUST000361,Robert Martinez,5,Employed,8.23,68029.36,Mortgage,Miami,FL,2018-01-09
CUST000362,Mary Kumar,58,employed,0.44,59503.39,Mortgage,San Francisco,CA,2017-02-03
CUST000363,William Martinez,38,Employed,2.94,53942.6,Own,Houston,TX,2020-07-24
CUST000364,James Martinez,44,Unemployed,0.0,133673.47,Rent,Philadelphia,PA,2018-12-07
CUST000365,Joseph Miller,48,Employed,4.36,39219.67,Mortgage,Las Vegas,NV,2017-06-24
CUST000366,Priya Smith,35,Self-Employed,2.18,26641.8,Own,Seattle,WA,2017-06-30
CUST000367,Karen Singh,42,Employed,4.3,60596.8,Mortgage,Chicago,IL,2015-11-04
CUST000368,Pooja Singh,40,Employed,21.31,47103.56,Mortgage,New York,NY,2019-10-21
CUST000369,Barbara Brown,41,Employed,0.37,454262.16,Own,El Paso,TX,2017-06-13
CUST000370,Robert Anderson,30,Retired,0.0,89850.68,OWN,Dallas,TX,2016-03-25
CUST000371,Neha Jones,40,Self-Employed,1.85,,Own,San Francisco,CA,2019-06-23
CUST000372,William Rodriguez,45,Employed,3.13,31771.76,Mortgage,Austin,TX,2017-06-07
CUST000373,Rahul Patel,57,Unemployed,0.0,19376.71,Mortgage,Baltimore,MD,2017-03-30
CUST000374,Sarah Davis,51,Retired,0.0,32366.15,Rent,Sacramento,CA,2016-11-11
CUST000375,Thomas Martinez,65,Employed,0.05,64149.08,Mortgage,Las Vegas,NV,2020-04-19
CUST000376,Jennifer Patel,30,Employed,5.43,140983.37,Rent,Sacramento,California,20/09/2017
CUST000377,Vikram Patel,50,Employed,0.36,117361.42,Rent,New York,NY,2021-04-10
CUST000378,Jessica Reddy,42,Employed,3.73,68696.73,Mortgage,San Diego,CA,2021-07-19
CUST000379,John Reddy,66,Self-Employed,6.93,49320.71,Rent,Phoenix,AZ,12/12/2017
CUST000380,Priya Sharma,30,Employed,0.93,70353.47,Mortgage,San Jose,CA,2020-06-20
CUST000381,Susan Sharma,29,Employed,7.22,43862.6,Mortgage,Fresno,CA,2020-11-29
CUST000382,Michael Gupta,32,Employed,1.85,167882.3,Mortgage,Chicago,IL,2020-08-20
CUST000383,Lisa Johnson,22,Employed,4.72,53449.14,Rent,Boston,Massachusetts,2021-01-25
CUST000384,Anjali Williams,33,Employed,5.37,56851.47,Mortgage,Raleigh,NC,2019-09-14
CUST000385,Patricia Rao,30,Self-Employed,5.23,15843.37,Mortgage,Sacramento,CA,2020-07-20
CUST000386,Arjun Lopez,41,Employed,0.09,53249.25,Own,San Jose,CA,2017-09-30
CUST000387,Ramesh Wilson,44,Employed,0.83,98902.57,Mortgage,Las Vegas,NV,2019-05-17
CUST000388,Linda Rao,62,Employed,9.7,31551.19,Mortgage,Dallas,Texas,07/05/2016
CUST000389,Joseph Reddy,51,RETIRED,0.0,38160.94,Rent,Chicago,IL,2019-10-17
CUST000390,James Shah,33,Employed,4.15,96338.82,Mortgage,Nashville,TN,2019-10-15
CUST000391,Anjali Johnson,29,Employed,4.54,24686.35,OWN,Boston,MA,2017-08-02
CUST000392,Lisa Kumar,45,Employed,7.03,112947.75,OWN,Chicago,IL,2020-06-03
CUST000393,Robert Hernandez,24,Employed,2.61,43508.59,Mortgage,Washington,DC,2019-11-01
CUST000394,Barbara Hernandez,61,Employed,1.99,47422.83,Own,Columbus,OH,2018-11-24
CUST000395,Pooja Nair,54,Self-Employed,7.31,30505.83,Rent,Indianapolis,IN,2015-12-13
CUST000396,Joseph Jones,34,Unemployed,0.0,75118.92,Rent,San Antonio,Texas,2017-04-25
CUST000397,Patricia Mehta,22,Employed,10.83,261953.74,Rent,Washington,DC,2018-10-21
CUST000398,Vikram Anderson,56,Employed,2.91,95692.8,Rent,Sacramento,CA,2015-11-07
CUST000399,Pooja Williams,38,Self-Employed,3.51,35647.31,Mortgage,Portland,OR,2021-06-29
CUST000400,Joseph Wilson,54,Employed,5.03,,Rent,Arlington,TX,13/07/2015
CUST000401,Charles Gonzalez,22,Employed,1.6,49513.09,Rent,San Jose,CA,2016-07-03
CUST000402,Barbara Jones,32,employed,4.55,136583.44,Rent,Indianapolis,IN,2017-12-05
CUST000403,Arjun Williams,40,Unemployed,0.0,97149.45,rent,Austin,TX,2016-02-02
CUST000404,Sneha Patel,5,Unemployed,0.0,15000.0,Rent,Jacksonville,FL,2018-01-30
CUST000405,Patricia Singh,34,Employed,3.67,32779.29,Own,Portland,OR,2015-06-07
CUST000406,Vikram Rodriguez,47,Employed,2.0,105517.4,Mortgage,Los Angeles,CA,2018-07-28
CUST000407,Jennifer Gonzalez,27,Self-Employed,4.07,65577.92,Mortgage,Jacksonville,Florida,28/07/2015
CUST000408,Pooja Wilson,38,Employed,0.11,32394.58,Mortgage,El Paso,TX,2021-06-24
CUST000409,William Rao,41,Self-Employed,6.79,40939.32,Rent,Portland,OR,2015-12-11
CUST000410,William Sharma,46,Employed,0.92,19077.37,Rent,Indianapolis,IN,11/01/2015
CUST000411,Richard Sharma,48,Retired,0.0,56782.08,Mortgage,Seattle,WA,2020-02-08
CUST000412,Vikram Shah,26,Self-Employed,7.32,225576.32,Own,Austin,TX,2017-10-19
CUST000413,Richard Singh,22,Employed,6.98,97047.91,Mortgage,San Antonio,TX,2015-11-05
CUST000414,Amit Davis,55,Employed,8.51,222849.11,own,Memphis,TN,2015-12-25
CUST000415,Sarah Williams,43,Employed,1.84,101664.99,Mortgage,Chicago,IL,2018-10-09
CUST000416,Karen Rao,31,EMPLOYED,17.07,110911.47,MORTGAGE,Atlanta,GA,2018-05-19
CUST000417,Ramesh Hernandez,58,Self-Employed,0.12,195721.34,Own,Charlotte,NC,2016-04-27
CUST000418,Jennifer Brown,41,Employed,3.28,75083.64,Own,Fort Worth,TX,08/10/2018
CUST000419,Sunita Wilson,54,Self-Employed,1.58,53512.13,Mortgage,Milwaukee,WI,2017-10-08
CUST000420,Rahul Lopez,40,Employed,6.73,111256.6,Rent,Washington,DC,12/07/2021
CUST000421,Richard Hernandez,64,Self-Employed,8.18,143243.91,Own,Nashville,TN,2018-03-02
CUST000422,Neha Gupta,61,Employed,8.64,44892.28,Rent,Charlotte,NC,2020-09-08
CUST000423,Mary Rao,37,Self-Employed,1.76,38834.28,Mortgage,Charlotte,NC,15/09/2017
CUST000424,Lisa Garcia,51,Employed,1.6,65076.16,Own,Los Angeles,California,2019-10-27
CUST000425,Neha Gupta,47,Employed,5.65,98607.18,Mortgage,Fort Worth,Texas,2021-01-14
CUST000426,Deepa Gupta,56,Employed,13.17,96650.3,Rent,Louisville,KY,2016-04-24
CUST000427,Barbara Anderson,28,Employed,1.47,25476.19,Mortgage,El Paso,TX,2015-09-23
CUST000428,Robert Davis,48,Employed,12.07,188520.8,Rent,Seattle,WA,2018-08-28
CUST000429,Richard Mehta,52,Employed,4.48,40753.66,Rent,Phoenix,AZ,2015-10-03
CUST000430,Rahul Jones,22,Retired,0.0,51070.43,Rent,Seattle,Washington,22/05/2015
CUST000431,Jennifer Brown,25,Employed,2.9,34836.03,Own,Washington,DC,2018-02-16
CUST000432,Patricia Davis,22,Self-Employed,8.22,302246.23,Rent,Minneapolis,MN,2018-07-05
CUST000433,Barbara Martinez,36,Employed,17.62,69233.66,Rent,Louisville,KY,09/11/2021
CUST000434,James Hernandez,48,Employed,0.94,35933.13,Rent,Fresno,CA,2019-07-04
CUST000435,Linda Martinez,58,Self-Employed,2.44,100544.34,Rent,El Paso,TX,2019-08-16
CUST000436,Deepa Sharma,40,Unemployed,0.0,94985.68,Mortgage,Los Angeles,CA,30/05/2016
CUST000437,Mary Hernandez,59,Employed,0.97,53496.09,Mortgage,San Diego,CA,2018-12-16
CUST000438,Jessica Reddy,23,Unemployed,0.0,99147.51,Rent,San Francisco,CA,2015-08-30
CUST000439,Jessica Miller,22,Employed,0.91,36491.14,Mortgage,Jacksonville,FL,2015-12-21
CUST000440,Amit Rao,39,SELF-EMPLOYED,5.23,,Rent,Raleigh,NC,2017-09-16
CUST000441,Thomas Singh,44,Employed,1.36,17923.54,Rent,San Francisco,CA,2020-07-01
CUST000442,Sneha Gupta,39,Employed,2.4,27055.06,Rent,Chicago,IL,2020-05-13
CUST000443,Barbara Nair,22,Employed,3.38,,Rent,San Antonio,TX,22/10/2015
CUST000444,Mary Gonzalez,38,Employed,1.76,160308.79,Mortgage,Omaha,NE,2017-09-11
CUST000445,Amit Johnson,24,Employed,5.7,62284.83,Rent,Las Vegas,NV,2021-03-19
CUST000446,Thomas Garcia,48,Employed,0.59,162390.44,MORTGAGE,Washington,DC,2015-07-19
CUST000447,Patricia Martinez,44,Self-Employed,10.59,54391.07,Own,Oklahoma City,OK,28/06/2018
CUST000448,Richard Nair,28,EMPLOYED,3.28,51738.31,Mortgage,Las Vegas,NV,2018-03-11
CUST000449,Karen Johnson,33,Employed,4.25,61939.07,Mortgage,Omaha,NE,2019-01-03
CUST000450,Anil Shah,27,Employed,4.87,55550.46,Rent,Minneapolis,MN,27/11/2015
CUST000451,James Williams,39,Self-Employed,0.31,52621.61,Mortgage,San Diego,CA,2017-12-15
CUST000452,Anjali Mehta,51,Self-Employed,7.07,118900.09,Rent,Memphis,TN,2020-01-14
CUST000453,Karen Mehta,28,Employed,14.59,65518.08,Own,Cleveland,OH,2021-08-31
CUST000454,Rahul Brown,46,Employed,3.67,91811.15,Rent,Fort Worth,TX,2016-12-17
CUST000455,Mary Martinez,33,Employed,2.48,111171.39,Rent,San Francisco,CA,2018-05-24
CUST000456,Anjali Davis,30,Unemployed,0.0,75577.32,Rent,Chicago,IL,2020-01-07
CUST000457,Anjali Kumar,38,Self-Employed,6.37,33451.01,Mortgage,Las Vegas,NV,2016-11-06
CUST000458,Michael Hernandez,27,Employed,5.26,26589.73,Rent,New York,NY,2017-03-06
CUST000459,Kiran Gupta,33,Unemployed,0.0,65464.83,Mortgage,Tucson,AZ,2016-09-08
CUST000460,Jennifer Garcia,25,Employed,4.36,54027.38,Rent,Fresno,CA,2019-05-08
CUST000461,Richard Kumar,63,Employed,1.43,63097.4,Mortgage,Fort Worth,TX,2019-12-24
CUST000462,Anil Singh,40,Retired,0.0,59300.18,Own,Boston,MA,2019-01-04
CUST000463,Mary Johnson,31,Unemployed,0.0,282135.91,Own,Las Vegas,NV,2017-10-18
CUST000464,Sarah Kumar,42,SELF-EMPLOYED,5.28,26953.39,Mortgage,Phoenix,Arizona,2017-07-23
CUST000465,Lisa Hernandez,38,Employed,0.94,18142.86,Rent,El Paso,TX,2021-05-24
CUST000466,Kiran Gonzalez,37,Employed,0.13,73088.48,Mortgage,Arlington,TX,2015-10-06
CUST000467,David Smith,47,Unemployed,0.0,47769.68,Rent,Oklahoma City,OK,2020-11-01
CUST000468,Neha Mehta,49,Self-Employed,1.8,72376.77,Mortgage,San Diego,CA,2020-06-17
CUST000469,Neha Lopez,33,Employed,3.14,84993.48,Rent,Nashville,TN,2017-12-25
CUST000470,Lisa Davis,33,Employed,0.48,129374.01,Mortgage,Minneapolis,MN,04/04/2015
CUST000471,Pooja Rodriguez,36,Unemployed,0.0,24237.7,own,Nashville,Tennessee,2019-11-24
CUST000472,Patricia Shah,22,Retired,0.0,42871.79,Rent,Portland,OR,2020-05-04
CUST000473,Thomas Gonzalez,22,Self-Employed,11.65,77439.85,Rent,Oklahoma City,OK,2017-11-07
CUST000474,Mary Singh,56,Self-Employed,10.03,95061.39,Mortgage,Louisville,KY,2017-09-02
CUST000475,Karen Davis,59,Employed,1.05,223254.96,Mortgage,Denver,CO,2019-03-13
CUST000476,Barbara Hernandez,37,Self-Employed,4.06,106236.43,Own,Sacramento,CA,2016-07-25
CUST000477,Vikram Mehta,46,Self-Employed,6.57,57868.41,Mortgage,Dallas,TX,2020-05-12
CUST000478,William Williams,43,Employed,1.73,35092.35,Rent,Fort Worth,TX,05/02/2019
CUST000479,Anjali Kumar,75,Unemployed,0.0,42677.46,Mortgage,Portland,OR,2017-03-27
CUST000480,Joseph Wilson,53,Retired,0.0,41956.07,Mortgage,Memphis,TN,2019-06-22
CUST000481,Sarah Patel,38,Employed,7.13,88711.09,Mortgage,Jacksonville,FL,2020-11-18
CUST000482,Barbara Wilson,28,Unemployed,0.0,69856.5,Own,Arlington,TX,2019-11-02
CUST000483,Lisa Gupta,22,Self-Employed,3.82,27059.96,Rent,Cleveland,OH,2020-03-20
CUST000484,Arjun Anderson,42,Employed,4.91,46094.97,Rent,Nashville,TN,2018-12-30
CUST000485,William Miller,30,Unemployed,0.0,101369.6,Own,Louisville,KY,29/06/2019
CUST000486,William Patel,22,Employed,2.65,73939.13,Mortgage,Sacramento,CA,01/08/2020
CUST000487,Richard Jones,32,Self-Employed,2.23,84219.92,Own,New York,NY,2015-12-31
CUST000488,Lisa Nair,27,Employed,0.93,75338.99,Rent,Nashville,TN,2016-09-06
CUST000489,Amit Jones,60,Self-Employed,18.18,158872.69,Mortgage,Denver,CO,2016-08-13
CUST000490,Ramesh Rao,50,Employed,0.48,68983.72,MORTGAGE,Columbus,OH,26/02/2019
CUST000491,Barbara Shah,39,Employed,4.59,47495.31,Mortgage,Las Vegas,NV,2021-09-29
CUST000492,David Hernandez,57,Employed,16.04,34563.27,Rent,Raleigh,NC,2018-12-27
CUST000493,John Singh,40,Employed,2.35,69547.53,Rent,Omaha,Nebraska,2016-07-13
CUST000494,Linda Garcia,29,Employed,1.45,15000.0,Own,Oklahoma City,OK,2015-04-03
CUST000495,Priya Jones,58,Employed,15.56,,Mortgage,Milwaukee,WI,2015-09-10
CUST000496,Mary Rao,46,Self-Employed,8.09,52917.85,Rent,Baltimore,MD,2021-05-24
CUST000497,Priya Wilson,27,Unemployed,0.0,26405.23,Mortgage,Baltimore,Maryland,2018-02-24
CUST000498,Sunita Martinez,37,Retired,0.0,34304.8,Mortgage,Columbus,Ohio,2016-05-02
CUST000499,Deepa Reddy,115,Unemployed,0.0,97323.38,Rent,Minneapolis,MN,2015-05-03
CUST000500,Karen Jones,23,Unemployed,0.0,68763.41,Rent,Atlanta,GA,2021-05-13
CUST000501,Richard Brown,51,Employed,6.46,63644.81,Rent,Austin,TX,2019-07-05
CUST000502,William Garcia,62,Self-Employed,0.16,71955.89,Own,Philadelphia,PA,2021-08-24
CUST000503,Mary Rao,23,SELF-EMPLOYED,0.63,63295.95,Own,Denver,CO,2019-03-12
CUST000504,Karen Gupta,46,Employed,1.89,126211.9,Mortgage,Minneapolis,MN,2016-01-28
CUST000505,Joseph Gupta,32,Self-Employed,1.95,64476.59,Rent,Arlington,TX,2021-08-07
CUST000506,Joseph Davis,34,Employed,11.54,,Rent,El Paso,Texas,2015-01-15
CUST000507,Mary Lopez,32,Retired,0.0,159225.7,RENT,Philadelphia,PA,2016-09-19
CUST000508,Jennifer Nair,29,Self-Employed,2.34,74772.4,Rent,Indianapolis,IN,2019-07-14
CUST000509,Sneha Jones,40,Retired,0.0,42042.98,Rent,Nashville,TN,2017-11-03
CUST000510,Pooja Gupta,30,employed,1.95,28224.88,Mortgage,Charlotte,NC,2021-07-12
CUST000511,Sneha Nair,43,Employed,23.42,,Mortgage,Fort Worth,TX,2019-03-24
CUST000512,Rahul Garcia,39,Retired,0.0,55809.36,mortgage,San Jose,CA,2020-01-21
CUST000513,Anjali Sharma,37,Employed,8.26,153966.15,Mortgage,Los Angeles,CA,2021-12-13
CUST000514,Sneha Jones,29,employed,1.51,48652.36,Own,Chicago,IL,2021-03-17
CUST000515,David Miller,33,Self-Employed,0.78,36227.42,Rent,Indianapolis,IN,2019-05-13
CUST000516,Joseph Johnson,49,Unemployed,0.0,102485.62,Own,Atlanta,GA,2019-05-25
CUST000517,Sunita Rao,46,Employed,2.03,,Rent,Arlington,TX,2020-11-14
CUST000518,James Rodriguez,28,employed,7.34,66250.01,Rent,Phoenix,AZ,29/08/2018
CUST000519,Sunita Davis,41,Employed,0.96,89842.57,OWN,Milwaukee,WI,2015-01-05
CUST000520,Richard Rao,49,Employed,3.75,58535.44,Own,Portland,OR,2018-02-25
CUST000521,Jessica Williams,22,Employed,4.95,68893.63,Mortgage,Cleveland,OH,2020-06-26
CUST000522,Susan Anderson,46,Unemployed,0.0,120450.54,Own,Fort Worth,TX,2019-03-23
CUST000523,Kiran Nair,32,Self-Employed,1.12,87133.0,Mortgage,Memphis,TN,2015-06-29
CUST000524,Priya Anderson,46,Unemployed,0.0,54091.66,Rent,Miami,FL,2016-04-01
CUST000525,Sarah Wilson,30,Employed,0.75,134782.48,Mortgage,Louisville,KY,2019-01-27
CUST000526,Vikram Rao,22,Self-Employed,1.81,15000.0,Mortgage,Indianapolis,IN,2017-10-10
CUST000527,Robert Gupta,22,Retired,0.0,205098.16,Mortgage,San Jose,CA,25/09/2020
CUST000528,Anjali Reddy,40,Self-Employed,4.65,21513.26,Mortgage,New York,NY,2018-10-06
CUST000529,Priya Gonzalez,43,Employed,6.56,41099.22,Own,San Antonio,TX,2016-01-25
CUST000530,Amit Shah,29,Retired,0.0,58422.1,Own,Las Vegas,NV,11/06/2016
CUST000531,Robert Kumar,47,EMPLOYED,11.29,54836.52,Rent,Charlotte,NC,2017-06-06
CUST000532,Michael Anderson,22,UNEMPLOYED,0.0,109518.27,Mortgage,Jacksonville,FL,2018-11-06
CUST000533,Anil Johnson,39,Employed,3.22,31738.89,Rent,Tucson,AZ,2018-03-31
CUST000534,Sarah Kumar,25,Self-Employed,5.83,70014.67,Mortgage,Milwaukee,WI,2019-10-23
CUST000535,Vikram Reddy,32,Retired,0.0,42322.44,OWN,Houston,TX,2016-09-23
CUST000536,Robert Singh,40,Employed,4.31,71473.68,Mortgage,Sacramento,CA,2018-03-15
CUST000537,Anjali Kumar,29,Employed,3.61,57591.87,rent,Indianapolis,IN,2015-04-26
CUST000538,Patricia Miller,35,Employed,5.88,63307.65,Rent,San Diego,CA,2020-09-05
CUST000539,Charles Anderson,52,Employed,2.41,43046.88,mortgage,Milwaukee,Wisconsin,2015-09-14
CUST000540,Vikram Martinez,33,Employed,11.21,44088.83,Rent,Dallas,TX,2019-03-14
CUST000541,Charles Anderson,50,Self-Employed,1.19,71137.05,Mortgage,Milwaukee,WI,2016-07-23
CUST000542,David Wilson,26,EMPLOYED,10.77,105475.01,Own,Tucson,AZ,2021-11-15
CUST000543,Charles Gupta,46,Employed,5.16,41815.92,Own,Sacramento,CA,2020-12-25
CUST000544,Patricia Nair,57,Employed,4.59,35551.57,Mortgage,Omaha,NE,2018-02-08
CUST000545,Amit Jones,22,Employed,3.17,86515.26,Mortgage,Oklahoma City,OK,2015-03-07
CUST000546,Anil Shah,30,SELF-EMPLOYED,0.84,58717.77,Own,Baltimore,MD,2018-12-12
CUST000547,Deepa Williams,46,Self-Employed,10.01,98547.99,Rent,Arlington,TX,2016-06-16
CUST000548,Pooja Brown,37,Unemployed,0.0,34770.4,Rent,Minneapolis,MN,2020-11-11
CUST000549,Susan Rao,44,Employed,1.57,,Rent,Las Vegas,NV,2020-05-21
CUST000550,William Gonzalez,32,Employed,0.58,43486.14,Mortgage,Sacramento,CA,2016-03-04
